"pattern","path","line","text"
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-invalid-current\0e4c8647-3293-4cae-9b14-990d26b2a5d1.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-invalid-current\1d191647-e553-4fea-867e-0929852f1cf7.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\15b487c4-1c6e-44ea-9d40-754a646c062d.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\16e27951-1fee-47cc-ab48-24126c557bed.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\19854b72-cad4-4cc9-92c3-dec71be37a4d.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\1ef42e82-ead9-48ef-9a62-d4b251370980.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\2447d896-2fdd-4e94-8390-5fc423ad5a6f.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\26ac67f1-b472-4141-bbd6-0b67d1de3ded.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\27e378eb-cb61-4f4d-9257-8f0f51e77081.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\294f9e32-8b84-4d93-be3a-f011dd4a7e9d.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\2dd35693-66e0-4770-920b-0f41bcac1fee.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\2fd369b5-b127-4997-b7b4-da5ae2464ff0.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\40c8e247-67f5-4929-883e-18f49181a0d9.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\41ee0a8b-ef3c-4cb3-a97f-37d1287c128c.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\4274613a-def7-4dfb-8d87-864224cf5102.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\43b82aa7-248a-4470-b70f-e1aa7cdc5f5a.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\5635fa40-1b87-4c29-a8c9-84d49bc4f2b1.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\5a4fe55e-01d1-4786-9ac0-a8bb334e4a97.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\61f980a8-94ba-4654-b3e3-33e839bb2161.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\633c0659-282f-4518-bdfd-7284fbc51362.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\66da3412-6eb6-48db-b20f-d76a5289f5c3.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\685faaf8-9804-4eb5-b438-7625eb3a058f.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\6afbaa02-3d0b-4efc-98d6-6599bf9f8530.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\6ed6a065-81e9-4c1b-9426-b8727d7d65e1.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\7170f40a-ad6d-4cb5-af44-6481c34afdb2.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\7181faaf-79b5-4638-9e38-52694440871c.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\743a689a-b273-45c1-85cc-94cc19a00f01.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\74679a4e-158c-40c0-b9c5-100cb72d8fcd.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\77038e27-51db-477c-8186-bcf8698244b0.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\780ee4ab-c7e3-4b61-bc03-6c559e2e0cb4.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\89e9be12-58ba-4cc3-bc5a-81203e065c69.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\8a5ee209-14ad-431e-b0af-4f2f52d227e5.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\8e1d7fc3-9302-44a1-b6b8-1bb14dd55f27.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\8fd826f8-a433-494e-b8b9-373c73a2af0c.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\96143eae-a2d2-4687-ad73-277390d364c0.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\a21d2e3e-95b3-4ffd-a816-70ec3f5c5cdf.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\a46a5066-fa7f-4329-984e-a1845dd1a554.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\a58dab79-ff46-446c-8e45-bc0ee3a72bfd.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\a74f3a0c-6e21-462b-91e6-d9076851d5fc.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\a7f46ef1-fddf-4d39-b9f1-c2d259fb2117.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\a9504c7f-2eae-4737-a43f-4aa70c04e6ad.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\bd99c81c-1969-4753-bef5-fd8a5c9818fd.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\bdec654e-1b45-446a-9bde-8aa43909e67d.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\ccc9c548-8d0a-4946-afba-529789bc7bfb.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\daf06a19-439d-473a-9c5a-03456462490f.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\ddd1165c-378d-4925-b9ef-20c83c74c2ae.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\e160272e-dc22-44fd-96c4-2d7b5f709e32.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\e27d0f56-8d58-4116-a843-b7330f441994.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\eea17698-90dd-4d02-b683-f3cce5ffbd42.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\f369c7ff-1fd7-4f9c-a808-08c56e751ea3.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\f74ea055-3b73-401d-9167-714043836fc0.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\discarded-pre-fix\fc7e147d-c08e-44d0-b053-c05be719b3fd.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\0180e364-2d31-4c08-9a21-c7ae93b82dad.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\01bb26b4-1d5d-4af3-89a7-4e7f2382bf5f.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\062e2fea-3cae-45fa-88f3-11ecff45637d.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\0765fb77-03f2-4b57-b14f-5456b272aead.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\0f9c19b0-32f3-4d61-bf51-3b1362c0d66e.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\18365efb-5097-4b3e-b191-012d8c0ab708.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\1bb0917c-afc0-4d2a-9fd0-3eb41e6d25b4.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\1cb2e662-6ee1-4e99-8d28-b98b5257ff67.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\1eeb073d-c5f4-414e-926c-fea32ce43f2c.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\2865e0b1-93bf-4c92-852e-a7ce472b45a4.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\2ff4498a-2ce8-4cdc-abb1-101c0ef58f7a.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\3c889a5d-4257-4c46-a6f8-9fa67a08e0a1.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\3e77714d-eb44-4065-8d34-d0f83428c641.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\4162d0b6-0fa1-4f26-a3e6-f012f9830c22.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\41abff85-7cc6-4672-93a7-9873d9824f88.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\47c2cf46-f768-4d14-b5bb-84e3df11ad52.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\487aceae-ce5e-4938-9e27-4c2987725b55.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\4a86be86-07bc-40f2-ac7d-656acd32f52e.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\4bf6079c-b866-4157-9c58-44f44a118662.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\4c949697-ed7c-4d06-ae24-277bde142fe6.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\5e9960fc-9980-4a7f-aa8e-e18e40368d37.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\60cd1f4f-341e-4c7a-aecf-06f85e0f10b0.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\6a4735ed-2bb8-49ae-b95e-22ee1515047c.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\6b3509c6-7043-49f2-b42b-f2b8dec3186d.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\6c527cf3-2984-455f-8c40-4a7de3f4becf.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\6e8fac34-09bd-4280-aeb3-affa9e7bafae.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\7a9f83b0-c88a-4960-9840-d95065e29a9b.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\82009b22-d40b-450c-868b-95f7eeb3f6b2.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\857e1063-41f2-4bf6-99a0-41a5ff2124da.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\8b0bb1b3-a555-4168-8384-125d744a4102.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\8e5b6378-0704-4345-872f-3d1cdfb34072.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\907e8467-9332-43b6-a956-b3a2ec2b9a07.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\9d64e2a8-1b62-41fb-9ca2-5e414fffd549.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\aaf16e39-1b1c-45e3-916c-9a11b4ff8759.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\ac4e3669-4596-4385-8541-67c3e47cae34.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\c068e520-0d73-4dc2-852e-b759458ab386.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\cb3a2cd7-cd8b-41fb-8b1e-c72ce9cd34e6.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\d3c50063-f521-45ce-954f-bf3706464257.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\d4051134-4662-4b24-9b49-9adca79c482d.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\dab344bc-a95a-46fd-9e92-55eee4611da4.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\dcba0efd-a8fb-48c3-937c-a3aa03c97bf6.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\e1015c3f-05d2-499f-86ed-69ac66846916.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\e221efc3-674a-4a99-8129-4a0bb4800d5d.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\e7cd7099-e56b-4d8d-8d5d-9a2370f6837d.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\eaa33845-2b66-4e8b-8054-c8583b570667.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\ed9dcc9c-44a8-493a-8206-71cdb33b80fa.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\ef28ed5c-e956-4afa-9d9b-8ff415fded18.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\f8d50c2b-01d7-4dbc-ba37-c248ffbdae8e.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\f9140c14-5a53-40f9-86a7-9faf5ef27fa5.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\done\fccfd4a7-fa3b-4e9d-89c2-36b87ccc0024.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\0185bfb8-c669-43e6-b021-a3125efe76f5.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\11d37b76-d520-417f-b38e-71b77622b080.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\123add5c-9eb4-4a95-bcc6-b05383df2ee1.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\14454609-1ce6-499a-8042-0f4b202c8bb2.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\19afba07-f423-4d37-b0a3-61c48de43946.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\2411b12d-ff56-4663-9eea-8eb6977e7a79.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\32fc4c78-62f8-4e88-8fc9-eb848bf0bdef.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\3db4fad3-271f-4565-aef9-d8a5b96859f7.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\40ea7ab2-cc4d-4721-8299-a22e51ab5549.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\411f9bf0-c2c6-4c9c-bed9-1813f9b2d76a.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\44963095-bb87-40e9-9064-d58331430ae6.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\4e26cf56-45e1-4131-96cc-3136b1baf710.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\4f413b59-75ee-4731-bb06-2f448c82f5c1.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\5817e911-707e-44d0-abc1-6d1600914134.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\5b9c5d29-bbc2-4ca9-89f4-d7d4f70264b5.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\686d8937-de9b-460b-8b7b-6d2092071231.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\6e40865e-f800-456b-8de0-fa15f7d8ac8c.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\72c5fb73-3866-4dd6-ab1f-5ec4ba51c08c.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\736c5cea-458f-47dd-839a-d1c6c195d3ab.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\76a995ad-618a-441a-965a-120055ad03e8.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\80f95f2c-f580-44e4-bdc4-4cb3c2f7f5fb.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\88c9ae0e-800e-4b4a-8256-cb9c7a9aa573.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\89a1b4ac-ec84-4ba0-aa53-ad69946740cc.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\8b16de5d-bd44-4e09-b402-f240e1263ba9.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\8e1eaf54-fa3b-4208-879b-b5721832c201.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\922603b3-a197-4ac4-94a4-3442d794dafe.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\9af949e5-781a-4bbb-bb4c-e79f318bd684.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\9e39d085-1945-4dc1-867d-1f83b70925fb.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\a1305f72-6b34-416b-b842-82fcb0da2750.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\a2e14e06-952c-42a5-9e3d-42da8308bfc9.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\a45435e8-cbba-423a-82b8-c65ec130fe76.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\a744acde-cadf-4f8d-a515-e0ba2c53723a.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\aa606c00-d19f-4032-8aac-325e3644ed41.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\b5155289-3788-4fe9-b036-81b9287807ba.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\b6224611-9cb4-4624-a601-bd8a3404dc19.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\b883d445-4b58-4ac1-b9c2-92e9b052f4cb.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\c3ce7b1c-0ef5-4095-97cf-c80bbbdab445.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\c938468a-b2bf-4785-ba35-cd6b52cc7ee4.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\d0c04a2b-684c-492f-9a35-69d94493db1d.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\e5100ce9-92e0-4ac0-9302-1e8539f6ff5f.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\ee9faf2a-d046-4a7e-bf4c-0f1651ff2084.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\fb050ef5-49f6-4b87-a45f-0d95489c9714.json","27","""provider"": ""kokoro"","
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\queue\failed\fb2f531f-d59f-4cb8-b374-5a01deefb26f.json","27","""provider"": ""kokoro"","
"\bpython\b","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\check-whisper-availability.js","10","python: false,"
"\bpython\b","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\check-whisper-availability.js","17","// Check 1: Python availability"
"\bpython\b","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\check-whisper-availability.js","18","console.log('1️⃣  Checking Python...');"
"\bpython\b","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\check-whisper-availability.js","20","const pythonVersion = execSync('python --version 2>&1 || python3 --version 2>&1', { encoding: 'utf-8' }).trim();"
"\bpython\b","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\check-whisper-availability.js","21","checks.python = true;"
"\bpython\b","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\check-whisper-availability.js","25","console.log(`   ❌ Python not found`);"
"\bpython\b","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\check-whisper-availability.js","29","if (checks.python) {"
"\bpython\b","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\check-whisper-availability.js","32","const result = execSync('python -c ""import faster_whisper; print(faster_whisper.__version__)"" 2>&1 || python3 -c ""import faster_whisper; print(faster_whisper.__version__)"" 2>&1', { encoding: 'utf-8' }).trim();"
"\bpython\b","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\check-whisper-availability.js","84","console.log('✅ Use faster-whisper (Python)');"
"\bpython\b","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\whisper-transcribe.py","1","#!/usr/bin/env python"
"\bpython\b","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\whisper-transcribe.py","17","json.dump({""error"": ""Usage: python whisper-transcribe.py <audio_path> <language> <model>""}, sys.stdout)"
"spawn\s*\(","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\youtube-auth-auto.js","75","? spawn('open', [authUrl], { windowsHide: true, shell: false, stdio: ['ignore', 'pipe', 'pipe'] })"
"spawn\s*\(","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\youtube-auth-auto.js","77","? spawn('cmd', ['/c', 'start', '', authUrl], { windowsHide: true, shell: false, stdio: ['ignore', 'pipe', 'pipe'] })"
"spawn\s*\(","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\youtube-auth-auto.js","78",": spawn('xdg-open', [authUrl], { windowsHide: true, shell: false, stdio: ['ignore', 'pipe', 'pipe'] });"
"\bnpm\s+run\b","C:\Users\Erik\Desktop\Generador_videos\backend\scripts\youtube-auth-renew.js","130","console.log(`   npm run youtube:update-token -- ${refresh_token}\n\n`);"
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\src\queue\video-processor.js","216","// 2. Voz (Kokoro local o Edge TTS fallback)"
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\src\queue\video-processor.js","227","// rawAudioPath puede ser .wav (Kokoro) o .mp3 (Edge TTS)"
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\src\queue\video-processor.js","229","provider: rawAudioPath.toLowerCase().endsWith('.wav') ? 'kokoro' : 'edge',"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\queue\video-processor.js","280","// 3. Renderizado FFmpeg"
"execFile\s*\(","C:\Users\Erik\Desktop\Generador_videos\backend\src\queue\video-processor.js","743","execFile('node', [path.join(scriptsDir, script)], { cwd: path.dirname(scriptsDir), windowsHide: true, shell: false, stdio: ['ignore', 'pipe', 'pipe'] }, (err, stdout, stderr) => {"
